ymd	title1	title2	kiji1	kiji2	cls	kw
20170825	中日		ジャズコンサート	竹中優子カルテット	行事	
20170824	岐阜		未成年者の飲酒「ダメ」	酒販組合などがキャンペーン	行事	
20170824	岐阜		新丸山ダム工事「頑張って」	作業員家族が現場〝参観〟	その他	
20170824	岐阜		寄贈	ライン草友会	その他	
20170824	岐阜		中学生、太田宿活性化学ぶ	「姫道中」「釜飯販売」関係者訪ねる	教育	
20170824	中日		うまいもん甲子園・東海北陸大会　加茂農林高が準優勝	美濃加茂市長に報告　考案料理振る舞う	教育	
20170823	日経		旧村役場でカフェ経営を	美濃加茂市が募集	行政・政治	
20170823	岐阜		幼なじみに佐藤健さん	朝ドラ「半分、青い。」主要キャスト発表	ひと	脚本：北川悦吏子さん
20170823	岐阜		全国中学校体育大会	成績	行事	
20170823	中日		ボランティア募る福岡へバスを運行	美濃加茂のＮＰＯ法人「ＫＩプロジェクト」	その他	
20170823	岐阜		バスケットボール　県高校美濃加茂交流大会女子の部	成績	行事	
20170823	岐阜		ソフトテニス　岐阜地区クラブ対抗大会	成績	行事	
20170823	岐阜		サッカー　孫六杯少年大会	成績	行事	
20170823	岐阜		うまいもん甲子園東海・北陸地区予選準優勝の加茂農林高	復活投票で全国目指せ　ライスバーガー美濃加茂市長が応援	教育	
20170822	中日		秋季高校野球大会地区予選	結果	行事	
20170822	岐阜		秋季県高校野球地区大会	結果	行事	
20170822	中日		日本将棋連盟中濃支部例会成績	Ｓ級３位：森巌さん（美濃加茂市）、Ｂ級２位：塚本隆雄さん（美濃加茂市）	ひと	
20170822	日経		名古屋が生んだ名企業	ヤマザキマザック	ビジネス	
20170822	岐阜		南東北高校総体　県勢総評		行事	
20170822	岐阜		中山道太田宿盆踊り大会		行事	
20170821	岐阜		秋季県高校野球地区大会	結果	行事	
20170821	中日		木曽川千の灯籠流しを写す会		行事	
20170821	中日		愛好家１２６人が囲碁の腕競う	各部門優勝者：大脇憲二さん（美濃加茂市）	ひと	
20170821	岐阜		家族で防災考える　美濃加茂で講座	心肺蘇生法など学ぶ	行事	
20170821	岐阜		同窓会だより　特集	伊深北中学校（昭和３１年卒業）、加茂高校（昭和４２年卒業）	その他	
20170821	中日		全国中学大会	成績	行事	
20170821	中日		中日写協賞に岐阜・吉田さん　フォトメイツ郡上の撮影会	入選：佐合富春さん（美濃加茂市）佳作：佐合正子さん（美濃加茂市）	ひと	
20170821	中日		中山道太田宿と浴衣モデル撮影会		行事	
20170821	岐阜		ブラジルの食ＰＲ　東京	美濃加茂市多文化共生イベント	行政・政治	
20170820	岐阜		親子「建築」に触れる	美濃加茂市など現場見学、工作も	行事	
20170820	中日		秋季高校野球大会地区予選	結果	行事	
20170820	岐阜		秋季県高校野球地区大会	結果	行事	
20170820	中日		旧伊深村役場庁舎カフェ運営者募る		行政・政治	
20170820	中日		川遊び高２男子溺死	岐阜・白川町　友人のサンダル取りに	事件・事故	
20170820	日経		川遊びしていた高２男子が死亡	岐阜・白川	事件・事故	
20170820	岐阜		トイレ掃除で心もピカピカ	美濃加茂市の山手幼稚園研修	行事	
20170819	中日		訓練の成果全国で見せる　可茂消防南署チーム	救助技術大会へ意気込み	行政・政治	
20170819	岐阜		美濃加茂市の中高生が帰国報告	豪での交流、夢広がった	教育	
20170818	中日		秋季高校野球大会地区予選	結果	行事	
20170818	岐阜		秋季県高校野球地区大会	結果	行事	
20170818	中日	夕刊	岐阜で大雨	崖崩れ、交通乱れる	その他	
20170818	中日		夏休み親子木工教室	みのかも健康の森	行事	
20170818	中日		中濃文芸	美濃加茂こび句会　	文化	
20170818	中日		ナシのおいしい季節です	美濃加茂の農園今季の収穫開始	その他	
20170818	中日		キャンドルナイト＆星空観察会	アピタ美濃加茂店　	行事	
20170818	岐阜		カフェを地域交流の場に　旧伊深村役場庁舎	美濃加茂市が事業者を募る	行政・政治	
20170817	中日		県司法書士会無料法律相談		行事	市生涯学習センター
20170817	中日		日本昭和村	「かかし作り体験」	行事	
20170817	岐阜		全日本卓球選手権大会（カデットの部）可茂地区予選	成績	行事	
20170817	中日		中濃文芸	美濃加茂矢の会	文化	
20170817	中日		ニセ電話に注意　買い物客へ啓発	加茂の郵便局長ら	行政・政治	
20170816	中日		警察活動知って　商業施設で催し	加茂署	行政・政治	アピタ美濃加茂店
20170816	岐阜		料理家minokamoが行く　岐阜ごはん旅５	夏の食材『塩いか』	その他	
20170816	岐阜		全国中学体育大会	県勢１４競技１９２人出場	行事	
20170815	中日		秋季高校野球大会地区予選	結果	行事	
20170815	岐阜		秋季県高校野球地区大会	結果	行事	
20170815	中日		県高校演劇大会	奨励賞：加茂	教育	
20170815	中日		平和式典出席を報告　美濃加茂の中学生ら	「原爆への知識深まった」	教育	
20170815	中日		全日本卓球選手権大会カデットの部可茂地区予選	成績	行事	
20170814	岐阜		ＮＩＥ全国大会詳報	ＮＩＥアドバイザー細江隆一さん（美濃加茂市立西中）	行事	
20170814	中日		県中学選抜軟式野球大会　池田念願の初優勝	成績	行事	
20170814	中日		岐阜陸協強化記録会	成績	行事	
20170814	中日		坂井杯争奪中濃地区剣道　１０５チームが技競う	成績	行事	
20170813	岐阜		第４９回県学童軟式野球大会第２日	結果	行事	
20170813	中日		秋季高校野球大会地区予選	結果	行事	
20170813	岐阜		秋季県高校野球地区大会	結果	行事	
20170813	岐阜		乗馬や屋台、子ども夢中	可児市の施設で夏祭り	行事	
20170812	中日		秋季高校野球大会地区予選	結果	行事	
20170812	岐阜		秋季県高校野球地区大会	結果	行事	
20170812	中日		中日郡上おどり　個人コンクール	ジュニア３位：勝倉健心さん（美濃加茂市）	ひと	
20170811	岐阜		近況　「こだわりの酒」品質追求	御代桜醸造（美濃加茂市太田本町）６代目蔵元渡邉博栄社長	ビジネス	
20170811	中日		表現に個性洋画の力作４９点	可児で「日羽会」作品展	行事	洋画家羽木理恵さん（美濃加茂市深田町）
20170811	中日		盆踊り大会	三和小学校グラウンド	行事	
20170811	中日		建設業しごと見学会バスツアー		行事	県国際たくみアカデミー
20170811	岐阜		可茂早起き野球	結果	行事	西総合グラウンドなど
20170811	中日		まちづくり講演会	住み続けたくなる地域づくり	行事	講師：名古屋大教授高野雅夫さん　三和交流センター
20170810	岐阜		県学童野球大会あす開会式　目指せ県王者	組み合わせ	行事	下米田ブルースターズ
20170810	中日		県司法書士会無料法律相談	美濃加茂市生涯学習センター	行事	
20170810	岐阜		奉仕　小中学校の水回り点検	給排水工事業和泉（美濃加茂市加茂野町、林本知明社長）	その他	
20170810	中日		加茂高ＯＢ競う美の腕	美濃加茂で作品展開幕	行事	みのかも文化の森
20170809	中日		美濃加茂市に１００万円　	十六銀行が寄付	その他	
20170809	中日		福祉施設で夏祭り	特別養護老人ホーム「さわやかナーシングビラ」	行事	
20170809	岐阜		少年の主張県大会　人とのつながり発表	県青少年育成県民会議会長賞：鈴木文乃さん（美濃加茂中３）	ひと	
20170809	中日		小中学校の水回り点検	美濃加茂の「和泉」	その他	
20170809	岐阜		うまいもん甲子園東海・北陸地区予選	加茂農林高生、準Ｖ　イノシシ肉でライスバーガー	教育	
20170808	岐阜		陸上　岐阜陸協強化記録会兼第７２回愛媛国体選手選考会	成績	行事	
20170808	中日		美濃加茂市ソフトボール協会リーグ戦	結果	行事	市西ソフト場
20170808	岐阜		美濃加茂市で「おん祭」	大蛇の舞勇壮　花火豪快	行事	
20170808	岐阜		秋季県高校野球　地区大会あす開幕	日程	行事	
20170808	中日		木曽川で「おん祭ＭＩＮＯＫＡＭＯ」	勇壮に華美に夏の彩り	行事	
20170808	岐阜		可茂早起き野球	結果	行事	前平グラウンドなど
20170808	岐阜		世界ジュニアボート	西田（加茂高）総合１１位　少年女子ダブルスカル	ひと	
20170808	岐阜		イベントに役立てて　美濃加茂市に１００万円寄付	十六銀行	その他	
20170807	中日		高校総体　加茂が優勝　ボート女子４人スカル	エース不在に奮起後半底力	行事	
20170807	岐阜		南東北高校総体　第１０日　ボート女子かじ付き４人スカル	加茂　驚異のスパート	行事	
20170807	岐阜		全国高校総体　加茂ボート女子Ｖ		行事	
20170807	中日		バドミントン江藤選手	高校生に技を伝授　	行事	加茂農林、東濃実業、八百津　プラザちゅうたい
20170807	中日		かわべ清流レガッタ　１１８クルーが速さ競う	成績	行事	
20170806	中日		高校総体	ボート女子４人スカル加茂、準決勝へ	行事	
20170806	中日		華やか姫道中参加募集	１０月太田宿中山道まつり	行事	
20170806	岐阜		南東北高校総体　第９日　	ボート女子かじ付き４人スカル　加茂が準決勝進出	行事	
20170806	岐阜		きらり中濃応援歌　フィリピン人女性、母国へ学用品贈る	貧困の子支援、広がる輪	その他	
20170805	中日		美濃加茂の飲食店食中毒で営業禁止		事件・事故	
20170805	岐阜		第４５回可茂地区陸上競技大会	成績	行事	
20170805	中日		災害時相互協力２郵便局と協定	坂祝町	行政・政治	美濃加茂郵便局
20170805	中日		早朝に公園清掃し汗	美濃加茂ロータリークラブ会員ら	行事	前平公園
20170805	岐阜		夏祭り	特別養護老人ホーム「さわやかナーシングビラ」	行事	
20170805	中日		国際色豊か	愉快な音楽会	行事	「みのかもアルプホルンクラブ」
20170805	岐阜		同窓会だより	加茂高校　昭和４３年卒業	その他	
20170804	中日		高校総体	ボートほか	行事	
20170804	岐阜		美濃加茂市で１０月「おん祭」	「姫道中」参加者を募る	行事	
20170804	中日		県内特支校生最多に	学校基本調査　２２年連続で増	教育	
20170804	中日		手作りキッズ枕体験会		行事	「夢幸望ハヤカワ」
20170804	岐阜		囲碁教室	新可茂囲碁クラブ	行事	
20170804	中日		ドリームコンサート	筝曲演奏グループの邦楽「蘇水」	行事	
20170804	岐阜		アルプホルン伸びやか	富加町で「愉快な音楽会」	行事	
20170804	岐阜		おん祭ＭＩＮＯＫＡＭＯ２０１７		行事	
20170804	中日		おむつ替えに挑戦　高校生が看護体験	木沢記念病院（美濃加茂市古井町）	教育	ふれあい看護体験
20170803	岐阜		近況　管・水道土木、会社の基盤	給排水工事業和泉（美濃加茂市加茂野町）林本知明社長	ビジネス	
